"Date","ASB Investment Funds - Balanced Fund","ASB Investment Funds - Conservative Fund","ASB Investment Funds - Conservative Plus Fund","ASB Investment Funds - Global Property Shares Fund","ASB Investment Funds - Growth Fund","ASB Investment Funds - Moderate Fund","ASB Investment Funds - World Fixed Interest Fund","ASB Investment Funds - World Shares Fund","ASB KiwiSaver Scheme - Balanced Fund","ASB KiwiSaver Scheme - Conservative Fund","ASB KiwiSaver Scheme - Growth Fund","ASB KiwiSaver Scheme - Moderate Fund","ASB KiwiSaver Scheme - NZ Cash Fund","ASB Superannuation Master Trust - ASB Australasian Shares Fund","ASB Superannuation Master Trust - ASB Balanced Fund","ASB Superannuation Master Trust - ASB Global Property Shares Fund","ASB Superannuation Master Trust - ASB Growth Fund","ASB Superannuation Master Trust - ASB Moderate Fund","ASB Superannuation Master Trust - ASB NZ Cash Fund","ASB Superannuation Master Trust - ASB NZ Fixed Interest Fund","ASB Superannuation Master Trust - ASB World Fixed Interest Fund","ASB Superannuation Master Trust - ASB World Shares Fund",
2013-10-23,1.171600,1.292200,1.254200,0.954100,1.094400,1.235400,1.011300,1.027600,1.246700,1.346200,1.176900,1.308400,1.267900,2.105900,1.547800,1.640400,1.577400,1.838900,1.673300,1.887300,1.973300,0.941500,
2013-10-24,1.174900,1.293400,1.255600,0.957400,1.098300,1.237400,1.010900,1.036300,1.250200,1.347600,1.181200,1.310500,1.268000,2.101700,1.552200,1.646100,1.583100,1.841800,1.673400,1.889200,1.972600,0.949500,
2013-10-28,1.179100,1.295400,1.258400,0.966600,1.103100,1.240800,1.011300,1.041000,1.254700,1.349700,1.186300,1.314200,1.268100,2.112000,1.557700,1.661900,1.590000,1.846900,1.673500,1.892000,1.973400,0.953800,
2013-10-29,1.182100,1.297600,1.260100,0.961100,1.106700,1.242900,1.012100,1.048400,1.258000,1.352100,1.190300,1.316500,1.268600,2.113600,1.561900,1.652600,1.595300,1.850200,1.674100,1.895100,1.975200,0.960700,
2013-10-30,1.182600,1.298200,1.260500,0.956500,1.107400,1.243300,1.011900,1.048700,1.258600,1.352700,1.191200,1.317000,1.268700,2.119800,1.562500,1.644800,1.596400,1.850800,1.674200,1.896300,1.974900,0.961000,
2013-10-31,1.178800,1.296600,1.258600,0.949700,1.103000,1.240800,1.012100,1.040100,1.254600,1.351200,1.186500,1.314400,1.268800,2.122800,1.557600,1.633200,1.590100,1.847100,1.674400,1.893600,1.975100,0.953200,
2013-11-01,1.179900,1.296400,1.258800,0.954300,1.104600,1.241300,1.010000,1.042400,1.255900,1.351000,1.188200,1.315000,1.268900,2.124500,1.559100,1.641000,1.592400,1.847900,1.674500,1.894500,1.971200,0.955300,
2013-11-04,1.178900,1.295900,1.258100,0.953500,1.103300,1.240500,1.010700,1.041500,1.254900,1.350600,1.186900,1.314200,1.269300,2.119500,1.557800,1.639900,1.590600,1.846800,1.675000,1.892500,1.972800,0.954500,
2013-11-05,1.176000,1.294500,1.256200,0.941300,1.100500,1.238200,1.008400,1.035100,1.251800,1.349200,1.184000,1.311900,1.269400,2.130200,1.554000,1.619000,1.586600,1.843500,1.675100,1.891500,1.968200,0.948700,
2013-11-06,1.174300,1.293800,1.255100,0.935200,1.098600,1.236900,1.009500,1.032500,1.250100,1.348500,1.182000,1.310500,1.269500,2.130200,1.551800,1.608500,1.584000,1.841500,1.675200,1.887700,1.970400,0.946300,
2013-11-07,1.171700,1.293900,1.254500,0.929300,1.095000,1.235600,1.011400,1.026900,1.247300,1.348600,1.178100,1.309300,1.269600,2.125200,1.548400,1.598400,1.578700,1.839700,1.675300,1.889700,1.974200,0.941200,
2013-11-08,1.175800,1.294300,1.254900,0.925600,1.101100,1.237200,1.006800,1.040400,1.251800,1.349000,1.184800,1.310900,1.269700,2.127800,1.553900,1.592000,1.587700,1.842000,1.675400,1.890100,1.965300,0.953700,
2013-11-11,1.177000,1.294300,1.255100,0.928000,1.102600,1.237600,1.006900,1.044800,1.253200,1.349200,1.186600,1.311500,1.270000,2.123200,1.555600,1.596300,1.590000,1.842800,1.675800,1.888600,1.965600,0.957800,
2013-11-12,1.175600,1.293300,1.253900,0.924900,1.101300,1.236300,1.006200,1.043600,1.251700,1.348200,1.185100,1.310200,1.270100,2.121100,1.553800,1.591100,1.588000,1.840900,1.675900,1.886400,1.964200,0.956600,
2013-11-13,1.175500,1.294000,1.254200,0.925800,1.100600,1.236400,1.008900,1.045900,1.251700,1.348900,1.184400,1.310300,1.270200,2.106500,1.553700,1.592700,1.587100,1.841100,1.676100,1.886800,1.969600,0.958800,
2013-11-14,1.178800,1.295900,1.256600,0.931200,1.104100,1.239200,1.010300,1.049400,1.255200,1.351000,1.188300,1.313300,1.270300,2.114300,1.558000,1.601900,1.592200,1.845200,1.676200,1.889100,1.972400,0.962000,
2013-11-15,1.180500,1.296900,1.257800,0.934800,1.106100,1.240600,1.010600,1.051000,1.257100,1.352000,1.190500,1.314900,1.270500,2.120000,1.560400,1.608200,1.595200,1.847500,1.676400,1.890200,1.972900,0.963500,
2013-11-18,1.178000,1.296600,1.256900,0.929300,1.102800,1.239100,1.012300,1.047300,1.254600,1.351800,1.187000,1.313400,1.270800,2.111700,1.557200,1.598800,1.590500,1.845300,1.676800,1.890400,1.976400,0.960200,
2013-11-19,1.174900,1.295300,1.254900,0.922500,1.099100,1.236700,1.010900,1.044500,1.251300,1.350500,1.183100,1.310900,1.270900,2.100200,1.553100,1.587300,1.585200,1.841700,1.676900,1.891900,1.973800,0.957700,
2013-11-20,1.172200,1.293600,1.252500,0.916400,1.096100,1.234100,1.009300,1.043900,1.248400,1.348700,1.179900,1.308100,1.271000,2.087600,1.549500,1.576800,1.580900,1.837900,1.677000,1.890100,1.970700,0.957100,
2013-11-21,1.177200,1.294600,1.254000,0.923500,1.102500,1.236500,1.009500,1.059100,1.253800,1.349800,1.186800,1.310800,1.271100,2.078100,1.556100,1.589100,1.590100,1.841600,1.677100,1.887000,1.971100,0.971100,
2013-11-22,1.182200,1.296500,1.256300,0.925500,1.108800,1.239800,1.010300,1.069400,1.259200,1.351900,1.193700,1.314300,1.271200,2.086300,1.562800,1.592400,1.599400,1.846500,1.677300,1.886000,1.972700,0.980500,
2013-11-25,1.180400,1.296100,1.255500,0.920600,1.106600,1.238600,1.011000,1.065800,1.257400,1.351600,1.191400,1.313200,1.271600,2.086000,1.560600,1.584200,1.596300,1.844900,1.677800,1.885000,1.974100,0.977300,
2013-11-26,1.179500,1.296100,1.255300,0.918700,1.105400,1.238100,1.011500,1.064900,1.256500,1.351600,1.190100,1.312700,1.271700,2.080700,1.559400,1.581000,1.594500,1.844200,1.677900,1.886000,1.975300,0.976500,
2013-11-27,1.183400,1.297300,1.257000,0.927100,1.110000,1.240600,1.010600,1.073500,1.260600,1.352900,1.195200,1.315300,1.271800,2.079800,1.564600,1.595400,1.601300,1.847800,1.678000,1.887700,1.973400,0.984400,
2013-11-28,1.184900,1.297600,1.257500,0.927900,1.112100,1.241400,1.010900,1.076800,1.262300,1.353300,1.197400,1.316200,1.271900,2.083000,1.566600,1.596800,1.604300,1.849100,1.678100,1.885800,1.974100,0.987400,
2013-11-29,1.182200,1.297100,1.256300,0.922000,1.108600,1.239700,1.010900,1.072200,1.259400,1.352700,1.193700,1.314500,1.272000,2.077000,1.563000,1.586800,1.599300,1.846600,1.678200,1.887800,1.974100,0.983200,
2013-12-02,1.177300,1.295100,1.253500,0.914000,1.102700,1.236100,1.009200,1.065100,1.254300,1.350800,1.187500,1.310800,1.272200,2.066200,1.556700,1.573100,1.591000,1.841400,1.678600,1.888800,1.970900,0.976800,
2013-12-03,1.171600,1.293100,1.250900,0.908700,1.095600,1.232500,1.009600,1.053500,1.248400,1.348700,1.179900,1.307000,1.272300,2.058300,1.549200,1.564100,1.580700,1.836000,1.678700,1.888000,1.971900,0.966200,
2013-12-04,1.171100,1.291900,1.249900,0.913400,1.095200,1.231600,1.007200,1.055500,1.247900,1.347500,1.179500,1.306100,1.272400,2.048600,1.548600,1.572100,1.580200,1.834700,1.678800,1.888300,1.967100,0.968000,
2013-12-05,1.167500,1.289500,1.247300,0.913800,1.090900,1.228500,1.006100,1.052400,1.244100,1.345100,1.175000,1.302900,1.272500,2.031600,1.543900,1.572800,1.574100,1.830200,1.678900,1.885600,1.965000,0.965300,
2013-12-06,1.167200,1.289800,1.247400,0.913700,1.090300,1.228500,1.006900,1.052000,1.243800,1.345400,1.174300,1.302900,1.272600,2.027600,1.543500,1.572800,1.573100,1.830200,1.679100,1.886800,1.966600,0.964900,
2013-12-09,1.167900,1.290600,1.248000,0.916200,1.090800,1.229100,1.007600,1.055000,1.244700,1.346300,1.175000,1.303700,1.273000,2.019500,1.544600,1.577100,1.574000,1.831300,1.679600,1.889100,1.968200,0.967700,
2013-12-10,1.165400,1.290200,1.247200,0.912400,1.087400,1.227800,1.009300,1.048700,1.242100,1.345900,1.171400,1.302300,1.273100,2.018000,1.541300,1.570600,1.569200,1.829300,1.679700,1.888500,1.971500,0.962000,
2013-12-11,1.163700,1.289600,1.245800,0.901400,1.085600,1.226200,1.008200,1.049100,1.240400,1.345400,1.169700,1.300700,1.273200,2.012700,1.539100,1.551800,1.566800,1.826900,1.679800,1.888900,1.969500,0.962300,
2013-12-12,1.157400,1.286900,1.242200,0.894300,1.078000,1.221600,1.007200,1.039800,1.233700,1.342600,1.161400,1.295900,1.273300,1.996100,1.530900,1.539500,1.555800,1.820200,1.679900,1.888500,1.967500,0.953900,
2013-12-13,1.157700,1.286900,1.242600,0.895600,1.078500,1.222000,1.007900,1.037400,1.234100,1.342700,1.162000,1.296300,1.273400,2.006300,1.531300,1.542000,1.556500,1.820800,1.680000,1.886100,1.968900,0.951700,
2013-12-16,1.160900,1.288500,1.244100,0.896600,1.082200,1.224100,1.008000,1.044800,1.237500,1.344400,1.166200,1.298600,1.273700,2.006900,1.535500,1.543800,1.562000,1.824000,1.680400,1.888000,1.969400,0.958500,
2013-12-17,1.160500,1.289100,1.244700,0.897900,1.081300,1.224400,1.009300,1.042600,1.237200,1.345100,1.165200,1.299000,1.273900,2.005300,1.535100,1.546100,1.560800,1.824600,1.680600,1.890600,1.971900,0.956600,
2013-12-18,1.165900,1.290400,1.246600,0.909200,1.087900,1.227400,1.008200,1.058000,1.242900,1.346500,1.172300,1.302200,1.274000,1.994900,1.542200,1.565400,1.570300,1.829000,1.680800,1.891300,1.969900,0.970700,
2013-12-19,1.171700,1.292200,1.249100,0.907100,1.095900,1.230900,1.007200,1.067700,1.249100,1.348400,1.181000,1.306000,1.274100,2.020000,1.549900,1.561900,1.581800,1.834300,1.680900,1.889000,1.967800,0.979600,
2013-12-20,1.173600,1.293400,1.250700,0.910500,1.097900,1.232700,1.008300,1.068500,1.251200,1.349700,1.183200,1.307900,1.274200,2.028200,1.552500,1.567800,1.584900,1.837000,1.681000,1.890100,1.970100,0.980300,
2013-12-23,1.178000,1.295200,1.253000,0.913300,1.103700,1.235800,1.007500,1.075000,1.256100,1.351600,1.189500,1.311300,1.274500,2.044400,1.558500,1.572700,1.593200,1.841700,1.681400,1.891100,1.968600,0.986300,
2013-12-24,1.180900,1.296000,1.254300,0.914800,1.107600,1.237700,1.006100,1.078400,1.259200,1.352500,1.193800,1.313400,1.274600,2.060000,1.562300,1.575300,1.599000,1.844600,1.681500,1.891000,1.965900,0.989500,
2013-12-27,1.184600,1.297000,1.255600,0.916300,1.112500,1.239700,1.005400,1.088700,1.263300,1.353700,1.199200,1.315600,1.275000,2.060100,1.567400,1.578000,1.606200,1.847700,1.682000,1.890300,1.964700,0.999100,
2013-12-30,1.186000,1.298200,1.257100,0.920700,1.113800,1.241200,1.007100,1.088300,1.264900,1.355000,1.200700,1.317400,1.275300,2.065700,1.569300,1.585800,1.608100,1.850100,1.682300,1.891400,1.968200,0.998700,
2013-12-31,1.184900,1.297600,1.256200,0.918100,1.112500,1.240200,1.006100,1.088000,1.263700,1.354400,1.199300,1.316300,1.275400,2.060200,1.567800,1.581400,1.606300,1.848600,1.682400,1.892100,1.966200,0.998500,
2014-01-03,1.179100,1.295800,1.254200,0.915800,1.105000,1.237100,1.007600,1.071500,1.257700,1.352800,1.191500,1.313100,1.275700,2.063500,1.560300,1.577500,1.595700,1.844000,1.682800,1.890600,1.969300,0.983400,
2014-01-06,1.178500,1.296300,1.254600,0.918300,1.103800,1.237100,1.009000,1.069400,1.257200,1.353400,1.190200,1.313300,1.276100,2.058500,1.559600,1.581900,1.594000,1.844300,1.683300,1.892600,1.972300,0.981600,
2014-01-07,1.180600,1.297500,1.255700,0.920100,1.106100,1.238600,1.010000,1.075300,1.259500,1.354700,1.192800,1.314900,1.276200,2.053500,1.562400,1.585100,1.597300,1.846400,1.683400,1.894200,1.974200,0.987000,
2014-01-08,1.180700,1.297400,1.255600,0.918000,1.106400,1.238500,1.008300,1.075500,1.259600,1.354500,1.193200,1.314900,1.276300,2.057100,1.562600,1.581500,1.597900,1.846400,1.683500,1.895500,1.970900,0.987200,
2014-01-09,1.182700,1.298300,1.256800,0.920300,1.108900,1.240000,1.009300,1.077500,1.261800,1.355600,1.195900,1.316600,1.276400,2.065500,1.565300,1.585500,1.601500,1.848700,1.683700,1.894400,1.972900,0.989100,
2014-01-10,1.186000,1.300900,1.260000,0.927300,1.112200,1.243300,1.012800,1.078600,1.265400,1.358300,1.199500,1.320100,1.276500,2.076400,1.569700,1.597600,1.606300,1.853700,1.683800,1.896300,1.979800,0.990100,
2014-01-13,1.181100,1.300300,1.258700,0.920400,1.105600,1.240900,1.014200,1.064500,1.260200,1.357700,1.192500,1.317700,1.276900,2.078900,1.563200,1.585800,1.596800,1.850200,1.684300,1.898800,1.982700,0.977100,
2014-01-14,1.177300,1.298200,1.255900,0.919500,1.100800,1.237700,1.012700,1.063800,1.256200,1.355600,1.187400,1.314200,1.277000,2.051600,1.558200,1.584200,1.590000,1.845400,1.684400,1.899600,1.979900,0.976600,
2014-01-15,1.184200,1.300300,1.259000,0.926600,1.109700,1.242000,1.012500,1.076900,1.263600,1.357800,1.197000,1.318900,1.277100,2.065900,1.567400,1.596600,1.602800,1.851900,1.684500,1.897900,1.979400,0.988600,
2014-01-16,1.186400,1.302000,1.261000,0.929700,1.112000,1.244200,1.014200,1.078700,1.266000,1.359700,1.199500,1.321200,1.277200,2.071900,1.570400,1.602000,1.606200,1.855100,1.684600,1.900100,1.982800,0.990300,
2014-01-17,1.189300,1.303800,1.263000,0.933700,1.114800,1.246500,1.014900,1.084300,1.269200,1.361700,1.203000,1.323800,1.277300,2.071500,1.574300,1.609000,1.610800,1.858700,1.684700,1.903700,1.984700,0.995600,
2014-01-20,1.188800,1.304000,1.262900,0.932700,1.114200,1.246200,1.015400,1.083700,1.268800,1.361900,1.202300,1.323600,1.277700,2.068400,1.573800,1.607300,1.609800,1.858400,1.685200,1.904400,1.985700,0.995100,
2014-01-21,1.188500,1.303600,1.262900,0.934800,1.114000,1.246200,1.015000,1.079600,1.268500,1.361600,1.202000,1.323700,1.277800,2.078800,1.573400,1.611000,1.609500,1.858500,1.685300,1.903200,1.984900,0.991400,
2014-01-22,1.189600,1.303400,1.263200,0.937900,1.115400,1.246800,1.013500,1.081200,1.269800,1.361400,1.204000,1.324400,1.277900,2.084800,1.575000,1.616600,1.612100,1.859400,1.685500,1.901900,1.982600,0.992900,
2014-01-23,1.183400,1.301600,1.260400,0.933000,1.107100,1.242800,1.015600,1.071800,1.263200,1.359600,1.195100,1.320100,1.278000,2.060900,1.566800,1.608100,1.600200,1.853400,1.685600,1.902100,1.986800,0.984300,
2014-01-24,1.177400,1.300500,1.258400,0.927000,1.099000,1.239400,1.017000,1.058800,1.256900,1.358500,1.186400,1.316700,1.278100,2.049400,1.558900,1.597800,1.588600,1.848600,1.685700,1.905800,1.989500,0.972400,
2014-01-27,1.173100,1.298800,1.256200,0.921600,1.093800,1.236600,1.015600,1.049500,1.252400,1.356900,1.181000,1.313800,1.278400,2.047700,1.553400,1.588700,1.581200,1.844400,1.686100,1.906500,1.987000,0.963900,
2014-01-28,1.174100,1.299100,1.256600,0.926600,1.094700,1.237100,1.016200,1.053800,1.253500,1.357200,1.182000,1.314400,1.278600,2.037700,1.554700,1.597300,1.582600,1.845200,1.686300,1.906700,1.988300,0.967900,
2014-01-29,1.173600,1.299600,1.257100,0.923900,1.094000,1.237400,1.017900,1.048300,1.253000,1.357800,1.181300,1.314700,1.278700,2.050400,1.554100,1.592700,1.581600,1.845700,1.686400,1.906000,1.991500,0.962900,
2014-01-30,1.180400,1.302500,1.260800,0.937300,1.101900,1.242100,1.018300,1.063700,1.260400,1.360800,1.189800,1.319700,1.278800,2.045500,1.563100,1.615900,1.593000,1.852700,1.686600,1.910100,1.992400,0.977100,
2014-01-31,1.182000,1.302900,1.261900,0.943200,1.103800,1.243400,1.019800,1.063600,1.262100,1.361300,1.191900,1.321200,1.278900,2.054900,1.565300,1.626000,1.595700,1.854700,1.686700,1.906900,1.995400,0.977000,
2014-02-03,1.172500,1.300900,1.258400,0.929500,1.091600,1.238100,1.021800,1.041100,1.252100,1.359300,1.178900,1.315600,1.279300,2.051200,1.552900,1.602600,1.578300,1.846900,1.687200,1.909100,1.999400,0.956300,
2014-02-04,1.168500,1.299000,1.256200,0.932700,1.086200,1.235200,1.020900,1.036500,1.247900,1.357400,1.173200,1.312600,1.279400,2.028400,1.547600,1.608100,1.570600,1.842600,1.687300,1.911300,1.997600,0.952200,
2014-02-05,1.166100,1.297600,1.254500,0.929500,1.083600,1.233200,1.020000,1.034200,1.245400,1.356000,1.170400,1.310500,1.279500,2.021400,1.544500,1.602700,1.566900,1.839700,1.687400,1.909600,1.995900,0.950100,
2014-02-07,1.176800,1.301500,1.259800,0.940600,1.096900,1.240300,1.020700,1.052700,1.256800,1.360100,1.184800,1.318200,1.279700,2.044900,1.558600,1.621900,1.586100,1.850400,1.687600,1.908100,1.997400,0.967100,
2014-02-10,1.179600,1.302800,1.261700,0.947200,1.100200,1.242600,1.021000,1.055900,1.260000,1.361600,1.188500,1.320700,1.280100,2.052300,1.562500,1.633300,1.591000,1.853900,1.688100,1.909600,1.998200,0.970100,
2014-02-11,1.183600,1.303800,1.263400,0.950100,1.105400,1.245000,1.019700,1.062400,1.264200,1.362700,1.194200,1.323300,1.280200,2.066000,1.567700,1.638400,1.598600,1.857600,1.688300,1.908500,1.995700,0.976100,
2014-02-12,1.186000,1.304400,1.264500,0.951200,1.108800,1.246600,1.018300,1.064700,1.266900,1.363300,1.197900,1.325100,1.280300,2.081600,1.571000,1.640200,1.603600,1.860000,1.688400,1.908100,1.993000,0.978200,
2014-02-13,1.185700,1.304900,1.264800,0.951600,1.108100,1.246700,1.020600,1.064500,1.266600,1.363900,1.197100,1.325200,1.280400,2.075600,1.570700,1.641000,1.602500,1.860200,1.688500,1.908100,1.997500,0.978100,
2014-02-14,1.189200,1.306400,1.266800,0.954800,1.112400,1.249300,1.020300,1.068400,1.270400,1.365500,1.201800,1.328000,1.280500,2.089800,1.575300,1.646600,1.608800,1.864100,1.688600,1.909200,1.996900,0.981700,
2014-02-17,1.191300,1.307500,1.268300,0.957200,1.115000,1.251100,1.020600,1.070100,1.272800,1.366800,1.204700,1.330000,1.280900,2.099700,1.578300,1.650900,1.612700,1.866800,1.689100,1.909900,1.997700,0.983400,
2014-02-18,1.196800,1.310100,1.271500,0.964200,1.121400,1.255100,1.021800,1.079900,1.278700,1.369500,1.211700,1.334300,1.281000,2.106300,1.585500,1.663000,1.622000,1.872800,1.689200,1.911800,2.000000,0.992300,
2014-02-20,1.196700,1.309800,1.271400,0.965800,1.121300,1.255000,1.020200,1.078600,1.278600,1.369300,1.211700,1.334300,1.281200,2.109200,1.585400,1.665700,1.621900,1.872800,1.689500,1.913300,1.997100,0.991200,
2014-02-21,1.199700,1.311100,1.273100,0.968800,1.125000,1.257100,1.021300,1.083000,1.281800,1.370700,1.215700,1.336600,1.281300,2.117500,1.589400,1.670900,1.627300,1.876000,1.689600,1.912200,1.999300,0.995300,
2014-02-24,1.202000,1.312700,1.274700,0.966600,1.127900,1.259100,1.021200,1.085000,1.284400,1.372400,1.219000,1.338800,1.281700,2.130900,1.592600,1.667400,1.631600,1.879000,1.690100,1.914400,1.999300,0.997200,
2014-02-25,1.201800,1.313200,1.275300,0.969300,1.127200,1.259400,1.023200,1.083000,1.284300,1.372900,1.218300,1.339200,1.281800,2.130200,1.592400,1.672100,1.630700,1.879600,1.690200,1.914600,2.003200,0.995400,
2014-02-26,1.202500,1.313900,1.276000,0.971000,1.127700,1.260100,1.024500,1.083800,1.285000,1.373700,1.218900,1.340000,1.281900,2.128900,1.593300,1.675000,1.631400,1.880700,1.690300,1.915400,2.005800,0.996100,
2014-02-27,1.199000,1.313200,1.274500,0.965800,1.123100,1.257900,1.026000,1.078900,1.281400,1.373000,1.213900,1.337700,1.282000,2.115700,1.588800,1.666100,1.624800,1.877400,1.690400,1.916000,2.008800,0.991700,
2014-02-28,1.199600,1.313000,1.274600,0.970300,1.123900,1.258200,1.025200,1.080400,1.282100,1.372900,1.214800,1.338000,1.282100,2.114400,1.589600,1.673900,1.626000,1.877900,1.690500,1.916100,2.007200,0.993000,
2014-03-03,1.197000,1.313200,1.274600,0.969000,1.120100,1.257400,1.027100,1.070300,1.279400,1.373200,1.210900,1.337400,1.282500,2.119800,1.586300,1.671700,1.620600,1.876900,1.691000,1.918300,2.011000,0.983900,
2014-03-04,1.203600,1.314800,1.277400,0.979400,1.128500,1.261500,1.025100,1.083700,1.286500,1.375000,1.220000,1.341700,1.282600,2.128700,1.595000,1.689800,1.632800,1.882900,1.691200,1.918800,2.007200,0.996200,
2014-03-05,1.203900,1.315100,1.277700,0.975200,1.129200,1.261900,1.025600,1.080700,1.286800,1.375200,1.220800,1.342100,1.282700,2.145500,1.595400,1.682600,1.633900,1.883500,1.691300,1.916200,2.008300,0.993500,
2014-03-06,1.203700,1.314400,1.277100,0.969400,1.129700,1.261400,1.024000,1.079800,1.286700,1.374600,1.221400,1.341700,1.282800,2.156900,1.595300,1.672600,1.634600,1.882800,1.691400,1.913800,2.005100,0.992600,
2014-03-07,1.203500,1.313900,1.276500,0.964600,1.130000,1.260900,1.022600,1.078900,1.286600,1.374100,1.221700,1.341200,1.282900,2.165700,1.595000,1.664400,1.635100,1.882200,1.691500,1.912000,2.002400,0.991900,
2014-03-10,1.199800,1.312900,1.274600,0.957900,1.125200,1.258300,1.023200,1.075400,1.282700,1.373200,1.216700,1.338600,1.283300,2.148700,1.590200,1.653000,1.628300,1.878400,1.692000,1.912700,2.003800,0.988700,
2014-03-11,1.197700,1.312200,1.273900,0.960300,1.122400,1.257200,1.023400,1.070100,1.280500,1.372500,1.213700,1.337400,1.283400,2.145000,1.587500,1.657100,1.624300,1.876800,1.692100,1.913500,2.004100,0.983900,
2014-03-12,1.195000,1.311700,1.272700,0.957200,1.118700,1.255500,1.024600,1.066400,1.277700,1.371900,1.209700,1.335600,1.283500,2.133100,1.584000,1.651700,1.619000,1.874300,1.692200,1.914200,2.006600,0.980400,
2014-03-13,1.189800,1.310800,1.271500,0.952100,1.111800,1.253100,1.027100,1.049000,1.272100,1.371100,1.202300,1.333200,1.283600,2.143100,1.577100,1.643100,1.609000,1.870800,1.692400,1.914000,2.011600,0.964500,
2014-03-14,1.185500,1.309100,1.269200,0.951500,1.106200,1.250000,1.026400,1.044400,1.267600,1.369300,1.196300,1.329900,1.283700,2.121100,1.571400,1.642000,1.601000,1.866200,1.692500,1.916000,2.010200,0.960300,
2014-03-17,1.187800,1.309600,1.270000,0.953500,1.109200,1.251300,1.025400,1.049900,1.270100,1.370000,1.199700,1.331400,1.284100,2.123200,1.574500,1.645700,1.605400,1.868200,1.693000,1.916100,2.008400,0.965400,
2014-03-18,1.190100,1.310400,1.271200,0.954100,1.112300,1.252900,1.026500,1.052000,1.272700,1.370900,1.203100,1.333100,1.284200,2.137400,1.577600,1.646700,1.610000,1.870600,1.693100,1.912700,2.010500,0.967400,
2014-03-19,1.187700,1.309100,1.269400,0.943800,1.110000,1.250800,1.023200,1.048300,1.270100,1.369600,1.200600,1.331000,1.284300,2.141200,1.574400,1.628900,1.606600,1.867600,1.693200,1.914000,2.004100,0.964000,
2014-03-20,1.188700,1.308900,1.269000,0.943000,1.111600,1.250800,1.022200,1.055300,1.271300,1.369300,1.202500,1.331000,1.284400,2.131800,1.575900,1.627600,1.609100,1.867600,1.693300,1.912700,2.002200,0.970400,
2014-03-21,1.189200,1.309400,1.269800,0.949300,1.111700,1.251600,1.023300,1.053200,1.271800,1.369900,1.202600,1.331900,1.284600,2.134600,1.576500,1.638500,1.609300,1.868800,1.693600,1.913300,2.004500,0.968500,
